game_id,game_date,home_team,away_team,fg3m_home,ftm_home,pts_home,fg3m_away,ftm_away,pts_away,fg2m_home,fg2m_away,home_win,home_code,away_code
20800979,14/03/2009 00:00,MIA,UTA,9,35,140,9,22,129,39,40,1,14,28
20800994,15/03/2009 00:00,GSW,PHX,7,35,130,8,28,154,37,51,0,8,23
20800995,15/03/2009 00:00,LAC,NJN,9,18,107,10,19,105,31,28,1,11,17
20800991,15/03/2009 00:00,LAL,DAL,8,15,107,13,21,100,34,20,1,12,5
20800986,15/03/2009 00:00,CLE,NYK,6,12,98,11,12,93,34,24,1,4,19
20800985,15/03/2009 00:00,ATL,POR,5,9,98,2,14,80,37,30,1,0,24
20800993,15/03/2009 00:00,WAS,SAC,7,25,106,8,22,104,30,29,1,29,25
20800989,15/03/2009 00:00,PHI,MIA,5,14,85,5,16,77,28,23,1,22,14
20800990,15/03/2009 00:00,TOR,IND,4,28,110,9,14,87,35,23,1,27,10
20800992,15/03/2009 00:00,ORL,UTA,11,14,105,1,22,87,29,31,1,21,28
20800987,15/03/2009 00:00,DET,MEM,2,6,84,6,17,89,36,27,0,7,13
20800988,15/03/2009 00:00,MIL,BOS,4,24,86,1,24,77,25,25,1,15,1
20800997,16/03/2009 00:00,MEM,POR,6,14,92,9,18,103,30,29,0,13,24
20800999,16/03/2009 00:00,OKC,SAS,3,17,78,3,7,76,26,30,1,20,26
20801000,16/03/2009 00:00,DEN,NJN,9,22,121,10,12,96,36,27,1,6,17
20800996,16/03/2009 00:00,CHA,TOR,6,18,112,3,29,86,38,24,1,2,27
20800998,16/03/2009 00:00,NOH,HOU,3,19,84,4,27,95,28,28,0,18,9
20801006,17/03/2009 00:00,UTA,WAS,2,19,103,3,23,88,39,28,1,28,29
20801004,17/03/2009 00:00,DAL,DET,6,21,103,5,18,101,32,34,1,5,7
20801002,17/03/2009 00:00,CLE,ORL,7,12,97,10,11,93,32,26,1,4,21
20801001,17/03/2009 00:00,ATL,SAC,8,15,119,7,28,97,40,24,1,0,25
20801008,17/03/2009 00:00,LAL,PHI,7,12,93,5,13,94,30,33,0,12,22
20801003,17/03/2009 00:00,CHI,BOS,6,33,127,11,24,121,38,32,1,3,1
20801005,17/03/2009 00:00,SAS,MIN,5,20,93,5,13,86,29,29,1,26,16
20801007,17/03/2009 00:00,GSW,LAC,7,30,127,8,32,120,38,32,1,8,11
20801010,18/03/2009 00:00,CHA,SAC,9,29,104,9,11,88,24,25,1,2,25
20801009,18/03/2009 00:00,BOS,MIA,6,16,112,8,12,108,39,36,1,1,14
20801014,18/03/2009 00:00,MIL,ORL,3,19,80,11,23,106,26,25,0,15,21
20801011,18/03/2009 00:00,IND,POR,6,11,85,8,13,95,28,29,0,10,24
20801012,18/03/2009 00:00,NYK,NJN,2,11,89,8,7,115,36,42,0,19,17
20801013,18/03/2009 00:00,MEM,DEN,7,20,109,9,28,111,34,28,0,13,6
20801017,18/03/2009 00:00,HOU,DET,3,17,106,6,19,101,40,32,1,9,7
20801019,18/03/2009 00:00,LAC,WAS,15,14,123,2,14,108,32,44,1,11,29
20801018,18/03/2009 00:00,PHX,PHI,6,14,126,8,18,116,47,37,1,23,22
20801015,18/03/2009 00:00,NOH,MIN,4,18,94,8,23,93,32,23,1,18,16
20801016,18/03/2009 00:00,OKC,CHI,2,16,96,3,16,103,37,39,0,20,3
20801020,19/03/2009 00:00,ATL,DAL,6,19,95,6,9,87,29,30,1,0,5
20801022,19/03/2009 00:00,LAL,GSW,8,16,114,5,15,106,37,38,1,12,8
20801021,19/03/2009 00:00,CLE,POR,4,19,97,5,23,92,33,27,1,4,24
20801032,20/03/2009 00:00,DEN,WAS,4,24,116,4,27,105,40,33,1,6,29
20801028,20/03/2009 00:00,NOH,MEM,2,18,96,2,26,84,36,26,1,18,13
20801027,20/03/2009 00:00,DET,LAC,5,15,108,5,15,90,39,30,1,7,11
20801030,20/03/2009 00:00,HOU,MIN,11,14,107,6,14,88,30,28,1,9,16
20801033,20/03/2009 00:00,GSW,PHI,9,14,119,4,31,111,39,34,1,8,22
20801029,20/03/2009 00:00,OKC,UTA,5,11,94,1,18,101,34,40,0,20,28
20801031,20/03/2009 00:00,SAS,BOS,4,9,77,3,9,80,28,31,0,26,1
20801025,20/03/2009 00:00,NJN,MIA,9,21,96,4,16,88,24,30,1,17,14
20801026,20/03/2009 00:00,NYK,SAC,6,18,94,5,22,121,29,42,0,19,25
20801024,20/03/2009 00:00,TOR,CHA,5,24,89,7,11,102,25,35,0,27,2
20801023,20/03/2009 00:00,IND,DAL,12,12,92,5,19,94,22,30,0,10,5
20801040,21/03/2009 00:00,PHX,WAS,11,15,128,2,18,96,40,36,1,23,29
20801037,21/03/2009 00:00,MEM,BOS,5,16,87,7,16,105,28,34,0,13,1
20801039,21/03/2009 00:00,MIL,POR,5,19,84,11,17,96,25,23,0,15,24
20801035,21/03/2009 00:00,CHA,IND,3,12,83,9,17,108,31,32,0,2,10
20801038,21/03/2009 00:00,CHI,LAL,6,25,109,11,16,117,33,34,0,3,12
20801034,21/03/2009 00:00,CLE,ATL,6,20,102,9,21,96,32,24,1,4,0
20801036,21/03/2009 00:00,ORL,NYK,13,21,110,8,23,103,25,28,1,21,19
20801043,22/03/2009 00:00,MIN,OKC,7,15,90,4,19,97,27,33,0,16,20
20801046,22/03/2009 00:00,NOH,GSW,4,17,99,4,21,89,35,28,1,18,8
20801042,22/03/2009 00:00,SAS,HOU,4,13,85,5,14,87,30,29,0,26,9
20801041,22/03/2009 00:00,DET,MIA,2,24,96,5,26,101,33,30,0,7,14
20801044,22/03/2009 00:00,TOR,LAC,3,9,100,4,14,76,41,25,1,27,11
20801045,22/03/2009 00:00,NJN,CLE,3,21,88,4,20,96,29,32,0,17,4
20801047,22/03/2009 00:00,SAC,PHI,9,21,100,7,19,112,26,36,0,25,22
20801048,23/03/2009 00:00,ATL,MIN,9,8,109,11,20,97,37,22,1,0,16
20801049,23/03/2009 00:00,WAS,CHI,9,18,99,5,20,101,27,33,0,29,3
20801052,23/03/2009 00:00,NYK,ORL,9,21,102,7,33,106,27,26,0,19,21
20801053,23/03/2009 00:00,PHX,DEN,6,34,118,10,29,115,33,28,1,23,6
20801051,23/03/2009 00:00,MIA,MEM,6,12,94,2,20,82,32,28,1,14,13
20801054,23/03/2009 00:00,POR,PHI,10,16,108,3,35,114,31,35,0,24,22
20801050,23/03/2009 00:00,BOS,LAC,7,13,90,5,10,77,28,26,1,1,11
20801056,24/03/2009 00:00,OKC,LAL,3,18,89,5,16,107,31,38,0,20,12
20801057,24/03/2009 00:00,SAS,GSW,6,19,107,5,17,106,35,37,1,26,8
20801055,24/03/2009 00:00,CHI,DET,5,20,99,2,9,91,32,38,1,3,7
20801058,24/03/2009 00:00,UTA,HOU,4,19,99,10,12,86,34,22,1,28,9
20801060,25/03/2009 00:00,CLE,NJN,9,23,98,10,13,87,24,22,1,4,17
20801062,25/03/2009 00:00,PHI,MIN,4,34,96,12,20,88,25,16,1,22,16
20801066,25/03/2009 00:00,NOH,DEN,5,25,88,8,23,101,24,27,0,18,6
20801063,25/03/2009 00:00,TOR,MIL,12,35,115,13,7,106,22,30,1,27,15
20801064,25/03/2009 00:00,WAS,CHA,6,11,95,4,19,93,33,31,1,29,2
20801061,25/03/2009 00:00,IND,MIA,5,15,90,3,23,88,30,28,1,10,14
20801068,25/03/2009 00:00,DAL,GSW,4,28,128,7,23,106,44,31,1,5,8
20801069,25/03/2009 00:00,PHX,UTA,6,22,118,12,16,114,39,31,1,23,28
20801065,25/03/2009 00:00,NYK,LAC,12,21,135,10,18,140,39,46,0,19,11
20801067,25/03/2009 00:00,ORL,BOS,10,14,84,4,12,82,20,29,1,21,1
20801059,25/03/2009 00:00,ATL,SAS,7,13,92,5,15,102,29,36,0,0,26
20801071,26/03/2009 00:00,CHI,MIA,8,16,106,3,16,87,33,31,1,3,14
20801070,26/03/2009 00:00,DET,LAL,3,14,77,6,16,92,27,29,0,7,12
20801072,26/03/2009 00:00,POR,PHX,9,20,129,6,9,109,41,41,1,24,23
20801073,27/03/2009 00:00,ORL,MIL,9,19,110,6,16,94,32,30,1,21,15
20801082,27/03/2009 00:00,SAC,MEM,5,28,95,8,27,113,26,31,0,25,13
20801075,27/03/2009 00:00,TOR,OKC,8,8,112,3,23,96,40,32,1,27,20
20801077,27/03/2009 00:00,CLE,MIN,11,18,107,9,12,85,28,23,1,4,16
20801074,27/03/2009 00:00,PHI,CHA,4,27,95,6,20,100,28,31,0,22,2
20801080,27/03/2009 00:00,DAL,DEN,9,30,101,7,12,103,22,35,0,5,6
20801076,27/03/2009 00:00,ATL,BOS,7,16,93,9,16,99,28,28,0,0,1
20801078,27/03/2009 00:00,NJN,LAL,9,8,95,7,14,103,30,34,0,17,12
20801081,27/03/2009 00:00,SAS,LAC,10,9,111,8,10,98,36,32,1,26,11
20801079,27/03/2009 00:00,NYK,NOH,12,15,103,6,13,93,26,31,1,19,18
20801085,28/03/2009 00:00,WAS,DET,5,21,96,10,14,98,30,27,0,29,7
20801083,28/03/2009 00:00,CHI,IND,7,17,112,7,11,106,37,37,1,3,10
20801090,28/03/2009 00:00,POR,MEM,4,18,86,0,10,66,28,28,1,24,13
20801088,28/03/2009 00:00,DEN,GSW,10,21,129,14,18,116,39,28,1,6,8
20801089,28/03/2009 00:00,UTA,PHX,5,27,104,7,14,99,31,32,1,28,23
20801084,28/03/2009 00:00,CHA,NYK,4,16,96,10,11,85,34,22,1,2,19
20801087,28/03/2009 00:00,HOU,LAC,9,15,110,4,15,93,34,33,1,9,11
20801086,28/03/2009 00:00,MIA,MIL,9,17,102,2,21,85,29,29,1,14,15
20801095,29/03/2009 00:00,DET,PHI,4,21,101,3,20,97,34,34,1,7,22
20801091,29/03/2009 00:00,CLE,DAL,7,15,102,5,11,74,33,24,1,4,5
20801096,29/03/2009 00:00,BOS,OKC,8,17,103,1,23,84,31,29,1,1,20
20801093,29/03/2009 00:00,MIN,NJN,10,24,108,7,22,99,27,28,1,16,17
20801094,29/03/2009 00:00,TOR,CHI,6,28,134,6,19,129,44,46,1,27,3
20801098,29/03/2009 00:00,NOH,SAS,4,32,90,7,17,86,23,24,1,18,26
20801099,29/03/2009 00:00,SAC,PHX,7,21,126,10,16,118,42,36,1,25,23
20801097,29/03/2009 00:00,IND,WAS,9,17,124,7,36,115,40,29,1,10,29
20801092,29/03/2009 00:00,ATL,LAL,10,10,86,4,16,76,23,24,1,0,12
20801101,30/03/2009 00:00,NJN,MIL,3,23,78,10,19,107,23,29,0,17,15
20801103,30/03/2009 00:00,GSW,MEM,9,20,109,5,29,114,31,35,0,8,13
20801102,30/03/2009 00:00,UTA,NYK,5,23,112,7,25,104,37,29,1,28,19
20801100,30/03/2009 00:00,MIA,ORL,4,13,95,10,21,101,35,25,0,14,21
20801109,31/03/2009 00:00,SAS,OKC,8,11,95,5,17,96,30,32,0,26,20
20801110,31/03/2009 00:00,DEN,NYK,9,10,111,6,22,104,37,32,1,6,19
20801105,31/03/2009 00:00,CLE,DET,3,12,79,4,11,73,29,25,1,4,7
20801107,31/03/2009 00:00,PHI,ATL,2,22,98,6,21,85,35,23,1,22,0
20801106,31/03/2009 00:00,IND,CHI,6,17,107,3,18,105,36,39,1,10,3
20801108,31/03/2009 00:00,MIN,DAL,4,18,88,8,8,108,29,38,0,16,5
20801112,31/03/2009 00:00,SAC,NOH,14,22,110,5,18,111,23,39,0,25,18
20801104,31/03/2009 00:00,CHA,LAL,7,17,94,4,4,84,28,34,1,2,12
20801111,31/03/2009 00:00,POR,UTA,10,21,125,5,25,104,37,32,1,24,28
20801119,01/04/2009 00:00,PHX,HOU,6,20,114,12,11,109,38,31,1,23,9
20801120,01/04/2009 00:00,GSW,SAC,3,32,143,12,43,141,51,31,1,8,25
20801118,01/04/2009 00:00,DAL,MIA,9,23,98,7,25,96,24,25,1,5,14
20801113,01/04/2009 00:00,ORL,TOR,7,26,95,4,13,99,24,37,0,21,27
20801121,01/04/2009 00:00,LAC,NOH,11,11,98,3,15,104,27,40,0,11,18
20801117,01/04/2009 00:00,MIL,LAL,7,7,98,5,31,104,35,29,0,15,12
20801116,01/04/2009 00:00,MEM,WAS,8,28,112,5,22,107,30,35,1,13,29
20801114,01/04/2009 00:00,BOS,CHA,11,18,111,10,5,109,30,37,1,1,2
20801115,01/04/2009 00:00,NJN,DET,8,23,111,6,18,98,32,31,1,17,7
20801123,02/04/2009 00:00,WAS,CLE,1,26,109,11,12,101,40,28,1,29,4
20801122,02/04/2009 00:00,PHI,MIL,3,32,105,4,21,95,32,31,1,22,15
20801124,02/04/2009 00:00,DEN,UTA,9,35,114,6,30,104,26,28,1,6,28
20801125,03/04/2009 00:00,CHA,MIA,6,8,92,8,15,97,33,29,0,2,14
20801127,03/04/2009 00:00,BOS,ATL,6,18,104,6,24,92,34,25,1,1,0
20801134,03/04/2009 00:00,LAL,HOU,7,18,93,5,14,81,27,26,1,12,9
20801130,03/04/2009 00:00,ORL,CLE,13,15,116,9,16,87,31,22,1,21,4
20801131,03/04/2009 00:00,UTA,MIN,5,25,102,11,12,103,31,29,0,28,16
20801132,03/04/2009 00:00,PHX,SAC,14,21,139,10,25,111,38,28,1,23,25
20801129,03/04/2009 00:00,OKC,POR,2,16,72,7,14,107,25,36,0,20,24
20801128,03/04/2009 00:00,MEM,DAL,8,15,107,7,19,102,34,31,1,13,5
20801126,03/04/2009 00:00,IND,SAS,9,14,121,9,27,126,40,36,0,10,26
20801133,03/04/2009 00:00,GSW,NOH,10,29,111,6,17,103,26,34,1,8,18
20801137,04/04/2009 00:00,PHI,DET,2,21,95,8,22,90,34,22,1,22,7
20801139,04/04/2009 00:00,WAS,MIA,5,23,104,14,18,118,33,29,0,29,14
20801136,04/04/2009 00:00,CHI,NJN,7,32,103,6,22,94,25,27,1,3,17
20801138,04/04/2009 00:00,ATL,ORL,3,19,82,9,19,88,27,21,0,0,21
20801141,04/04/2009 00:00,DEN,LAC,11,23,120,9,17,104,32,30,1,6,11
20801135,04/04/2009 00:00,NYK,TOR,4,17,95,9,17,102,33,29,0,19,27
20801140,04/04/2009 00:00,MIL,MEM,11,15,102,11,28,107,27,23,0,15,13
20801143,05/04/2009 00:00,DAL,PHX,15,23,140,6,30,116,36,34,1,5,23
20801150,05/04/2009 00:00,NJN,PHI,11,13,96,4,9,67,25,23,1,17,22
20801151,05/04/2009 00:00,SAC,GSW,7,21,100,9,28,105,29,25,0,25,8
20801142,05/04/2009 00:00,CLE,SAS,8,15,101,4,15,81,31,27,1,4,26
20801152,05/04/2009 00:00,LAL,LAC,5,17,88,5,20,85,28,25,1,12,11
20801148,05/04/2009 00:00,NOH,UTA,5,13,94,3,15,108,33,42,0,18,28
20801144,05/04/2009 00:00,DET,CHA,6,22,104,6,25,97,32,27,1,7,2
20801146,05/04/2009 00:00,HOU,POR,6,22,102,6,16,88,31,27,1,9,24
20801147,05/04/2009 00:00,MIN,DEN,6,9,87,10,20,110,30,30,0,16,6
20801149,05/04/2009 00:00,OKC,IND,1,18,99,8,21,117,39,36,0,20,10
20801145,05/04/2009 00:00,TOR,NYK,4,13,103,13,9,112,39,32,0,27,19
20801155,07/04/2009 00:00,MIA,NOH,7,18,87,6,13,93,24,31,0,14,18
20801157,07/04/2009 00:00,OKC,SAS,6,15,89,6,15,99,28,33,0,20,26
20801161,07/04/2009 00:00,LAC,MIN,9,10,77,4,7,87,20,34,0,11,16
20801158,07/04/2009 00:00,CHI,NYK,7,25,110,13,8,103,32,28,1,3,19
20801153,07/04/2009 00:00,CHA,PHI,8,25,101,7,21,98,26,28,1,2,22
20801159,07/04/2009 00:00,HOU,ORL,6,15,93,10,13,83,30,20,1,9,21
20801156,07/04/2009 00:00,MEM,POR,9,12,93,6,20,96,27,29,0,13,24
20801154,07/04/2009 00:00,TOR,ATL,6,18,110,11,23,118,37,31,0,27,0
20801160,07/04/2009 00:00,SAC,LAL,7,13,104,6,22,122,35,41,0,25,12
20801164,08/04/2009 00:00,ORL,MEM,4,15,81,1,19,78,27,28,1,21,13
20801172,08/04/2009 00:00,GSW,MIN,9,12,97,6,25,105,29,31,0,8,16
20801171,08/04/2009 00:00,DAL,UTA,11,29,130,6,27,101,34,28,1,5,28
20801167,08/04/2009 00:00,MIL,ATL,8,21,105,9,34,113,30,26,0,15,0
20801162,08/04/2009 00:00,CLE,WAS,5,17,98,4,20,86,33,27,1,4,29
20801165,08/04/2009 00:00,BOS,NJN,5,19,106,10,18,104,36,28,1,1,17
20801168,08/04/2009 00:00,NOH,PHX,7,9,100,6,25,105,35,31,0,18,23
20801163,08/04/2009 00:00,IND,TOR,4,26,130,3,22,101,46,35,1,10,27
20801166,08/04/2009 00:00,NYK,DET,9,13,86,7,8,113,23,42,0,19,7
20801169,08/04/2009 00:00,SAS,POR,5,8,83,6,11,95,30,33,0,26,24
20801170,08/04/2009 00:00,DEN,OKC,6,30,122,5,25,112,37,36,1,6,20
20801174,09/04/2009 00:00,SAC,HOU,10,14,98,11,10,115,27,36,0,25,9
20801173,09/04/2009 00:00,CHI,PHI,8,19,113,7,16,99,35,31,1,3,22
20801175,09/04/2009 00:00,LAL,DEN,5,37,116,5,25,102,32,31,1,12,6
20801188,10/04/2009 00:00,LAC,SAC,5,10,109,4,12,78,42,27,1,11,25
20801187,10/04/2009 00:00,GSW,HOU,6,31,109,7,26,113,30,33,0,8,9
20801177,10/04/2009 00:00,PHI,CLE,2,24,92,12,16,102,31,25,0,22,4
20801182,10/04/2009 00:00,OKC,CHA,1,9,84,7,16,81,36,22,1,20,2
20801178,10/04/2009 00:00,ATL,IND,8,34,122,10,24,118,32,32,1,0,10
20801176,10/04/2009 00:00,ORL,NYK,7,18,95,8,17,105,28,32,0,21,19
20801179,10/04/2009 00:00,BOS,MIA,9,20,105,6,14,98,29,33,1,1,14
20801185,10/04/2009 00:00,SAS,UTA,8,27,105,4,25,99,27,31,1,26,28
20801180,10/04/2009 00:00,DET,NJN,6,18,100,10,11,93,32,26,1,7,17
20801181,10/04/2009 00:00,MEM,PHX,9,13,106,3,12,89,33,34,1,13,23
20801183,10/04/2009 00:00,TOR,WAS,8,14,98,3,13,100,30,39,0,27,29
20801184,10/04/2009 00:00,DAL,NOH,5,27,100,6,22,92,29,26,1,5,18
20801186,10/04/2009 00:00,POR,LAL,9,27,106,7,15,98,26,31,1,24,12
20801191,11/04/2009 00:00,MIN,PHX,8,15,97,8,22,110,29,32,0,16,23
20801195,11/04/2009 00:00,LAC,POR,2,10,72,4,19,87,28,28,0,11,24
20801192,11/04/2009 00:00,CHI,CHA,11,22,113,9,21,106,29,29,1,3,2
20801190,11/04/2009 00:00,NJN,ORL,11,16,103,7,16,93,27,28,1,17,21
20801194,11/04/2009 00:00,UTA,GSW,5,29,108,9,29,118,32,31,0,28,8
20801189,11/04/2009 00:00,IND,DET,9,17,106,5,23,102,31,32,1,10,7
20801193,11/04/2009 00:00,MIL,OKC,9,20,115,7,19,98,34,29,1,15,20
20801199,12/04/2009 00:00,TOR,PHI,4,23,111,6,30,104,38,28,1,27,22
20801198,12/04/2009 00:00,MIA,NYK,15,17,122,8,19,105,30,31,1,14,19
20801200,12/04/2009 00:00,SAC,SAS,8,16,92,9,16,95,26,26,0,25,26
20801201,12/04/2009 00:00,LAL,MEM,3,13,92,8,15,75,35,18,1,12,13
20801197,12/04/2009 00:00,CLE,BOS,10,21,107,5,13,76,28,24,1,4,1
20801196,12/04/2009 00:00,NOH,DAL,7,15,102,6,12,92,33,31,1,18,5
20801206,13/04/2009 00:00,MIL,ORL,8,20,98,2,22,80,27,26,1,15,21
20801213,13/04/2009 00:00,GSW,SAS,2,14,72,8,19,101,26,29,0,8,26
20801205,13/04/2009 00:00,NJN,CHA,9,20,91,0,21,87,22,33,1,17,2
20801210,13/04/2009 00:00,UTA,LAC,4,32,106,5,10,85,31,30,1,28,11
20801203,13/04/2009 00:00,WAS,TOR,3,19,96,4,15,97,34,35,0,29,27
20801207,13/04/2009 00:00,DAL,MIN,8,24,96,10,10,94,24,27,1,5,16
20801208,13/04/2009 00:00,HOU,NOH,5,13,86,4,6,66,29,24,1,9,18
20801204,13/04/2009 00:00,DET,CHI,4,16,88,5,14,91,30,31,0,7,3
20801202,13/04/2009 00:00,IND,CLE,8,23,109,8,29,117,31,32,0,10,4
20801211,13/04/2009 00:00,PHX,MEM,5,26,119,5,25,110,39,35,1,23,13
20801212,13/04/2009 00:00,POR,OKC,6,17,113,2,15,83,39,31,1,24,20
20801209,13/04/2009 00:00,DEN,SAC,13,27,118,9,9,98,26,31,1,6,25
20801214,14/04/2009 00:00,ATL,MIA,4,17,81,9,8,79,26,22,1,0,14
20801215,14/04/2009 00:00,PHI,BOS,3,19,98,9,9,100,35,32,0,22,1
20801216,14/04/2009 00:00,LAL,UTA,8,21,125,3,35,112,40,34,1,12,28
20801218,15/04/2009 00:00,CHI,TOR,3,17,98,4,17,109,36,40,0,3,27
20801226,15/04/2009 00:00,ORL,CHA,10,14,98,2,23,73,27,22,1,21,2
20801221,15/04/2009 00:00,IND,MIL,12,25,115,7,13,108,27,37,1,10,15
20801223,15/04/2009 00:00,MIA,DET,12,12,102,2,22,96,27,34,1,14,7
20801220,15/04/2009 00:00,DAL,HOU,6,15,95,4,14,84,31,29,1,5,9
20801230,15/04/2009 00:00,POR,DEN,13,13,104,5,15,76,26,23,1,24,6
20801228,15/04/2009 00:00,LAC,OKC,5,10,85,4,26,126,30,44,0,11,20
20801229,15/04/2009 00:00,PHX,GSW,7,30,117,5,22,113,33,38,1,23,8
20801227,15/04/2009 00:00,SAS,NOH,6,15,105,6,14,98,36,33,1,26,18
20801217,15/04/2009 00:00,BOS,WAS,10,15,115,7,24,107,35,31,1,1,29
20801219,15/04/2009 00:00,CLE,PHI,10,8,110,3,32,111,36,35,0,4,22
20801225,15/04/2009 00:00,NYK,NJN,7,19,102,4,17,73,31,22,1,19,17
20801222,15/04/2009 00:00,MEM,ATL,3,21,98,6,18,90,34,27,1,13,0
20801224,15/04/2009 00:00,MIN,SAC,7,19,90,7,22,97,25,27,0,16,25
